index,review,cpu,graphicard,hardisk,ram,screen
1346,"After many years of experimenting with the Surface products, Microsoft has finally launched a laptop that many people have hoped for. While the early reviews praise the efforts that Microsoft has taken to make a premium laptop, a few questions remain on everyone's mind: 1) Will the alcantara material be easy to maintain? 2) is it worth the premium price? 3) why isn't USB-C included?Alcantara Keyboard and other thoughts on design: The thin and premium design is one of the biggest selling points for the Surface Laptop (SL). This is a device that is built to last and will make your friends envy. You can open the lid with one finger. In many ways, Microsoft has tried and matched the build quality of Macbook laptops. The surprise in the Surface Laptop is the incorporation of the alcantara material around the keyboard. Alcantara, for the uninitiated, is a special material that Microsoft has been using since its Signature type covers of the Surface Pro 4's. It is the same material as used in luxurious car interiors. Sounds wonderful. But unlike car interiors, we will be resting our palms and wrists on the alcantara covers surrounding the trackpad. So, how long can alcantara last? A few searches on YouTube shows that alcantara can suffer from some wear and tears, and you can get some unsightly stains from your sweat or if you use some lotions or if your hands are busying typing while trying to apply makeup at the same time. Microsoft recommends treating this as any luxurious good and promises that the material has a better/more stain resistant finish compared to the previous keyboards. Personally, I think this is a daring step by Microsoft but I would prefer to have a metal based area around the keyboard.""Is this worth all your beer money?"" and other thoughts on performance: As others have already mentioned, this is a really nice laptop in terms of performance... but only if you get the i5, 8GB version. It's not that you can't get by with 4GB of RAM, it is just that you are investing over $1000 in a computer, so you want it to last a few years.. and 8GB RAM will get you there whereas 4GB will have you staring at that little hourglass next to the mouse pointer for a long time. Okay, so that effectively puts you in the $1299 and up range. Comparable laptops would run you.... Actually, there isn't a single comparable Windows laptop out there. I think we usually like to compare computers based on the components used inside, but we forget a lot of the other things that make a laptop an enjoyable, productive experience. In this case, we have a ridiculously high definition, multi-touch screen that can take pen input with varying amount of pressure. This has a 3:2 aspect ratio that is outstanding (read: more vertical space) for browsing the web and reading when compared to the ubiquitous 16:9 ratio that makes your neck strain. Then there is the nice battery life and that, if you live close to one, you will have in person support at the Microsoft Store. When you add all of those things together, you get a one-of-a-kind laptop that does not have a match yet. Having used several laptops and tablets, I can tell you that these little things matter to me (a student who is constantly reading, annotating PDFs, taking notes and on the go). To me, this is totally worth the price... especially if you use the Microsoft student pricing.Why didn't Microsoft put in some USB-C ports? For those who are unfamiliar, USB-C is the future of USB connectors... in the most simplistic terms, think of it as a reversible USB cable (but it has some other cool features too like faster data transfer speeds). Many tech reviewers and enthusiasts were perplexed, to put it lightly, when the new Surface Laptop and the Surface Pro did not include this promise of future. Panos Panay, the man in charge of the Surface line, puts it best when he says that the world of USB-C is still too confusing. What he means is that some USB-C have Thunderbolt capabilities while others may not, some accessories may work well with USB-C cables and some may not, and lots of older technology may not play nice with USB-C. This creates a big headache for the consumer. If I buy a nice laptop, I want to be able to plug it in to whatever device I need and expect it to work. More importantly, this device is geared to the education market, and Panos made a point in the unveiling that the strength of the laptop and Windows 10S is that it can work with most of the peripherals that teachers use for teaching (i.e. a robotics tool kit connected via USB-A). In essence, Microsoft was faced with the question of ""having something that works today"" vs. ""having something that will work in the future but probably not today."" It was a risky move, and many have criticized for Microsoft not having both a USB-A and USB-C port. In my mind, I'm okay with not having the USB-C port. USB-C enabled accessories are not widely available yet, and I'm not very big on carrying multiple dongles. As a student, I know that the regular USB cables will work with my laptop, and that is good enough because my school has not invested to update all of their peripherals to be USB-C.Who is this for: This is ideal for students, especially those whose majors don't require a ton of computer processing power (i.e. liberal arts studies). Engineers might want to double check their schools' recommendation before taking the plunge. If you do get this, please upgrade to Windows 10 Pro, which should be free until the end of this year.If you are still reading this... thank you! I know there are a lot of reviews on the laptop already, so I hope answering these three questions will help you make your decision easier. I appreciate you taking the time to read my two cents, please let me know if you have any questions.",0,2,3,2,4
1347,It does the job but it takes many hours to up load it.,2,4,1,2,2
1348,I need help. Receive hardware failure message about the fan.Mtouyer@yahoo.com,2,2,3,2,2
1349,"Handles all my needs, fast lightweight and plenty of battery power. Had the first version Andre turned it. They have done a great job",0,2,3,2,4
1350,Not sure. Have not been able to load anything.,3,4,5,4,3
1351,I wish it had a number keypad on the right hand side.,1,2,1,2,3
1352,I got this for Christmas and couldn't wait to set everything up! I did my research before buying this laptop so I knew what to expect. The set up was quick as usual and I got all my programs installed. Great laptop!,0,2,3,2,4
1353,Great I am really impressed with the performnce of this laptop. For such an inexpensive model its really a great laptop.,3,2,5,4,6
1354,I hate this thing..... I should have bought a DELL!!!! Had it 2 or 3 months and it has stoped work I working now... Just a spinning wheel of dots..... POS,2,2,0,2,1
1355,"Bought brand new. Display came with a stuck pixel (google it). Annoying for factory default/brand new. Battery is advertised as 12 hours all over. Realistically, its more like 5-8 with moderate usage.UPDATE - My battery was at 32% at the beginning of my evening class (6:30PM), and by 6:50 PM the laptop was at 3%, then died immediately after. The percentage shown is not accurate at all, and the battery life seems to be getting worse over time.",3,3,3,2,4
1356,This is a Christmas gift so hopefully it's going to be great,2,2,1,3,2
1357,"Cheaply made and the casing keeps popping off. Runs very slow, very little storage and doesn't come with Word installed; had to purchase separately. Waste of money. Gave it away. Spend the extra for a good quality notebook. This is for 1st graders.",2,2,5,4,6
1358,When I got it all of the storage was filled and I couldn't do anything at all.,3,1,5,4,3
1359,"If I unplug it, it automatically shuts down, it makes too much noice when I turn it on and it runs slow. It was a bad choice",3,2,2,4,2
1360,"The laptop is probably the best to its value as it can get if you are looking at pre-built laptop.Having that mind set, the gaming laptop works great with almost all current games, I run all games like BF1, Doom, Crysis even, the computer kept it performance at 60fps+ (on ultra, it can depends on hot or cold day, of which is another topic I will have.)The laptop can get hot, like magma in just a few minutes of gameplay, but as shown on the control center that MSI have built in, the system are fine, but the heat when gaming for a long time internally is always kept within 60-70 degree F, which is fine, however on the casing, it get extremely hot and you hands will suffer. This is used along with the cooler booster, a setting for its cooler fan to work full time.The fans are loud, like really loud, so if you intend to game, you are forced to wear a headset, which you can't for a long period.OS overview:Windows OS, windows 10 comes with itOffice is not registeredIntel HD graphics card are used in default, so please use nvidia center to set to the 1050 that comes with the laptop, if you use default option, graphic card windows error might be encountered in some game like CSGO, and the crash is fatal to force a restart.1 TB of storage.Do back up and register your laptop with MSI website, the code are entered for you automatically but some code are located beneath the laptopBatter power is about 2 hours on just normal surfing, 1 hour if you game, and 3hr max if you use batter saver, but the manual suggest that you keep the plug in as all time when you use the laptop so I suspect these numbers will change. Though it has a built in Battery calibration of which I have not tried me self.The specific product I receive come with its OS being English, I know some people receive it under Chinese language, but you can change it through some quick googling using your phone if your other computer is long gone.",2,0,1,2,2
