index,review,cpu,graphicard,hardisk,ram,screen
2091,I ordered this for my husband and it works great. The price on this is as god as it gets.,2,2,1,2,2
2092,Not perfect but very solid and can serve multiple purposes,2,2,1,3,2
2093,"Look, there's a lot of value here, don't get me wrong. For a little bit more than the cost of the operating system (OS), you get a whole computer. But there one feature about this laptop that makes me dread having to work on it.THE TRACKPAD ON THIS IS UNHOLY AWFUL GARBAGE. It is the most piercing singular source of frustration I have ever experienced with any electronics. It's garbage. It's accuracy is poor, it's registration is poor, it's multi-finger input is clumsy and imprecise, and every once in a while it just stops working entirely.Good buy if you want to also carry around a mouse.",3,1,5,4,3
2094,"Had the Samsung Chromebook plus for about a month now. Build is good, and battery life excellent, the screen is stunning. Fast processing.Getting used to the Chromebook experience, not many google play store apps stylus apps I used on my 8"" tablet -e.g. Stylus Beta and other writing apps are functioning. Have not really found the styles as useful as I did on the 8"" tablet. Hope this will improve.",2,4,5,4,5
2095,"This computer is great. I am very satisfied with it and i would definitely recommend it, especially for the price!The good: It is SO fast. The solid state hard drive boots up windows and the start up programs in about 20 seconds. Browsing and navigating is lightning fast. The screen/ display is amazing. Full HD and very bright. The battery life is awesome, way better than my last laptop. This laptop is very lightweight and portable.Only bad things; One month after having it the videos stopped playing and i was getting error messages. Long story short, I needed to update my sound drivers and now it is working fine. The other thing is left clicking on the mouse pad isn't the best, but it works. This is easily solvable by getting a wireless mouse. All in all, I would definitely recommend this laptop, especially over the others that I have had and used.",1,4,1,2,2
2096,"When I bought this I didnt pay attention to how much memory it had, thats my own fault. But I think its ridiculous that I had to buy a hard drive just to update. Even after uninstalling office and deleting every one of my files I still didnt have enough space.",2,4,5,4,3
2097,"Noisy! Noisy! Noisy!!!! If you wanna buy it, make sure that you are ok with the noise. It becomes noisy after a few minutes working. Color is nice. I don't like the shape of this laptop, the corners are kinda sharp. It's not 1TB, I don't know but I just see about 929.9GB in total. Anyway, I ordered an ASUS laptop and this one is not as noisy as ASUS. I have no idea why they are noisy. Slow!! Definitely not recommend!",3,2,1,4,2
2098,It meets my expectations,2,2,1,2,0
2099,"Starting off this computer is just great, the look the performance, everything. But after only a week I started getting major alerts and blue screens demanding attention. Now this would scare a lot of people off and for good reason; however, if you know literally anything about computers you can easily work around or even FIX them with relative ease. This computer can run Overwatch at 120 fps and dark souls 3 at 90 so over all I would say this computer is way way way worth it!",1,0,1,2,2
2100,"Even though I was aware when I purchased it, the lack of a built in DVD player has been a pain. Other than that I'm happy with it.",2,4,1,2,2
2101,"This is a lovely object, well made and functions well. However some android apps install but function badly, notably Facebook and Facebook Messenger",2,4,5,4,5
2102,This computer is great. After all updates when we first received the computer. The games run fast on this computer. Very pleased with it.,1,4,1,3,2
2103,After updating the computer it failed to restart. It is just clicking at the moment and not loading up anything. Very disappointing. I would not recommend this.,3,2,1,4,2
2104,"Seems like a great unit have always liked Dell. The power plug is smaller than my older units, but I expect great durability. Bought this to replace my work laptop which died after 5 years of abuse! This is my third Dell I expect it last just as long. Has touch screen which doesn't seem to sensitive, the whole thing is very lite and has mosterous storage capacity. 2 freaking Terabytes! I've already had it grinding away for a few hours transfer a couple hundred gigs of data! The other reviews say its slow I have not noticed that, but DELL did install alot of crap that I don't use mostly antivirus and support programs. Great laptop at a great price !",2,2,0,2,2
2105,this computer is from 2017 not 2018 but other than that got what i paid for,3,2,2,4,2
2106,"loved my laptop, loved the color",3,2,1,4,2
2107,Lags horribly and crashes constantly,1,0,1,2,2
2108,"Bought this to replace a Dell i3542-6003BK I bought about 2 years ago that inexplicably died one day. Likely motherboard failure. While the same price, this model is superior in just about every way. Speakers are much louder, screen much brighter, Bluetooth actually works properly, WiFi more reliable, build-quality feels much more robust. Just a really great piece of equipment for the money.",2,2,1,3,2
2109,I returned the computer because it seems slower than the computer I replaced it with. So thankfully I was able to return it.,2,4,5,4,3
2110,I didn't like it.it came on but that's all.it didn't Don't want a refund.just a laptop with aCD player.,3,2,5,4,3
